EmployeeID,JoinDate,LastPromotionDate,Age,Gender,Department,Location,JobLevel,EngagementScore,PerformanceScore,ManagerSatisfaction,NumTrainingsCompleted,TenureYears,LeftCompany,AttritionReason
3714,2017-06-13,2023-06-12,47,Female,Engineering,New York,1,4.258907448441087,3.852023125929608,5.0,5,7,0,
3715,2022-08-21,2022-08-21,32,Other,Sales,Remote,2,2.1595619993957884,2.584916249389133,2.8508873256861573,10,2,1,Relocation
3716,2019-08-12,2024-08-10,49,Male,Product,Remote,4,7.4012686798536125,3.5555042308791047,4.280455175812166,8,5,1,Lack of growth
3717,2014-04-03,2014-04-03,50,Male,Marketing,Berlin,1,7.36488826295499,3.410444348665393,2.3944632326081514,3,11,0,
3718,2020-10-23,2023-10-23,50,Female,Sales,Dubai,3,8.627477132326174,3.180265602641558,3.579771714973767,2,4,0,
3719,2022-09-20,2023-09-20,28,Female,Sales,Remote,5,2.157669240625978,4.6559820411207,4.193839679840188,9,2,0,
3720,2015-12-18,2020-12-16,27,Other,Product,Dubai,2,5.185437455556764,2.6220202555236414,2.908234488086916,2,9,0,
3721,2018-07-04,2021-07-03,44,Other,Sales,New York,3,8.964514964756855,4.708019437874006,4.061499110807341,8,6,0,
3722,2014-04-23,2018-04-22,29,Other,Product,Berlin,5,3.754369932410528,4.454642122106413,2.929044866349673,8,10,1,Retired
3723,2016-03-19,2019-03-19,37,Other,Engineering,New York,5,5.641127406983459,3.235200317667138,2.7776065625982356,9,9,1,Lack of growth
3724,2020-01-06,2024-01-05,33,Female,Sales,Remote,5,3.38309830012821,3.539991566085223,4.804463386856655,1,5,0,
3725,2012-09-06,2019-09-05,32,Male,Marketing,Dubai,3,9.444026117613058,2.3843949050970306,5.0,6,12,0,
3726,2013-01-17,2025-01-14,41,Male,Marketing,Berlin,3,5.707052373170911,5.0,3.444345109682698,3,12,1,Relocation
3727,2016-04-22,2024-04-20,45,Male,HR,Berlin,5,5.350934225299133,4.216593652179143,5.0,8,8,0,
3728,2019-08-22,2021-08-21,34,Male,Marketing,New York,4,4.8040529719890674,4.3819425348441765,4.822107277963181,6,5,0,
3729,2020-10-10,2020-10-10,36,Female,Engineering,Berlin,3,4.633161738409889,3.6560080121177068,2.4986344903949833,9,4,0,
3730,2017-01-20,2018-01-20,55,Female,Sales,Berlin,4,6.241437373164471,3.665883076568244,4.56913156878576,5,8,0,
3731,2012-06-21,2019-06-20,23,Other,HR,New York,5,9.094460707023575,2.7077320140362864,2.9174622392237883,3,12,1,Retired
3732,2020-01-12,2022-01-11,27,Female,Marketing,New York,1,6.48812714706239,4.254085805038498,3.3100164648855457,7,5,0,
3733,2015-02-08,2024-02-06,38,Female,Marketing,Berlin,2,4.5850262835108015,4.211734367999812,4.455913163267528,4,10,0,
3734,2020-05-06,2024-05-05,22,Other,HR,Berlin,5,8.381738476546593,3.3866301046805543,2.297966118876307,9,4,1,Relocation
3735,2016-02-08,2025-02-05,28,Female,Engineering,Dubai,4,8.120594411553288,3.512343404120982,4.147564287778792,0,9,0,
3736,2018-12-06,2019-12-06,49,Female,Sales,New York,5,4.176809139616822,3.0212206398141577,2.75369376514443,7,6,0,
3737,2022-06-28,2024-06-27,27,Male,HR,Remote,3,7.19499360854272,2.225247986212968,5.0,0,2,0,
3738,2021-03-16,2023-03-16,27,Other,Marketing,Berlin,3,2.147745082307332,2.8571392910739184,3.52954046755083,3,4,0,
3739,2018-04-22,2021-04-21,25,Other,HR,Berlin,5,4.580054961711918,3.865396208236193,2.174397972677472,5,6,1,Retired
3740,2013-08-08,2021-08-06,35,Male,Product,New York,2,7.5712804500332185,3.6846458569932556,1.7448392565211706,6,11,0,
3741,2013-02-09,2024-02-07,52,Other,HR,Remote,4,3.1920808807673713,3.5098137403964045,4.871965129196017,9,12,0,
3742,2019-08-25,2020-08-24,26,Other,Sales,Remote,3,8.57277181717405,3.819783540559672,4.515602261595061,7,5,0,
3743,2017-02-22,2020-02-22,38,Other,Marketing,Berlin,4,6.877460798876458,1.6989638176454003,1.8943285994666172,5,8,1,Lack of growth
3744,2016-08-21,2024-08-19,30,Other,Sales,New York,2,4.257197158884116,5.0,2.3142048426687594,6,8,0,
3745,2017-10-06,2023-10-05,52,Other,Marketing,New York,5,4.780275061698811,3.458987382008112,4.210568377102342,10,7,0,
3746,2013-04-21,2019-04-20,54,Male,Sales,Remote,5,8.393239898234489,4.477277024270514,3.9971189439961674,4,11,1,Relocation
3747,2012-06-25,2024-06-22,22,Other,Product,Remote,2,9.479812163900117,3.7844453383312144,2.1724596507157115,5,12,0,
3748,2021-07-14,2023-07-14,54,Other,HR,New York,3,4.090084472365255,4.944037664235884,5.0,2,3,0,
3749,2015-07-09,2015-07-09,24,Other,HR,New York,1,5.582404700606348,5.0,2.7110411679438986,3,9,0,
3750,2017-11-05,2018-11-05,41,Other,Sales,Dubai,3,5.505282692156662,4.184104990934741,3.661499941774696,2,7,1,Relocation
3751,2020-01-08,2020-01-08,32,Other,HR,New York,5,4.405328211326843,4.1282594678874105,2.353741435404471,1,5,0,
3752,2017-04-26,2020-04-25,23,Male,Engineering,New York,1,7.11034636625789,3.594176469173642,4.388400107067775,5,7,0,
3753,2019-01-20,2025-01-18,45,Other,Marketing,Dubai,5,9.686242113020066,2.731858606506812,4.418148768732447,1,6,1,Retired
3754,2020-06-09,2022-06-09,33,Male,Engineering,New York,5,6.736751770664774,2.503955059830108,4.966633016128155,8,4,0,
3755,2021-11-12,2021-11-12,45,Male,Sales,Dubai,2,9.89966602752757,5.0,3.1192252005368033,3,3,0,
3756,2013-07-14,2020-07-12,50,Other,Sales,Berlin,2,5.727243519125604,1.805960718774595,2.4839368064881926,9,11,0,
3757,2017-10-04,2023-10-03,43,Female,Product,Berlin,4,6.449116369042236,4.190133776722439,3.7650514713038317,4,7,0,
3758,2012-04-16,2020-04-14,23,Female,Engineering,Berlin,4,7.913416940404618,2.886051140599758,3.4150490897783357,5,12,1,Retired
3759,2019-03-02,2023-03-01,24,Other,HR,Dubai,1,4.58029939556741,3.2750804604446486,3.2586944772795583,5,6,0,
3760,2022-02-13,2025-02-12,30,Male,Marketing,New York,4,4.026093483114309,1.0190254326983985,2.1405477585831068,0,3,0,
3761,2013-09-07,2018-09-06,32,Male,Marketing,Berlin,5,9.672228262842623,3.5380845057194925,4.17783695858715,10,11,0,
3762,2014-10-22,2021-10-20,31,Other,Product,Dubai,3,5.522400403298137,5.0,3.8179838357759297,7,10,1,Retired
3763,2013-12-12,2015-12-12,41,Male,Product,Dubai,4,5.726590917449112,3.819321886072937,3.977007134109173,4,11,1,Relocation
3764,2013-11-12,2015-11-12,47,Female,Marketing,Remote,3,3.6386949725575226,4.582378711323443,5.0,1,11,0,
3765,2016-02-12,2021-02-10,55,Other,Sales,Berlin,4,7.695827014797876,3.720031004069393,3.8906724885311883,10,9,0,
3766,2018-11-16,2021-11-15,50,Other,HR,New York,3,4.226624767107691,1.7037234332224644,3.0912751067074797,9,6,0,
3767,2018-12-21,2024-12-19,48,Male,Engineering,New York,4,6.526642039046529,5.0,4.41214497086653,0,6,0,
3768,2014-11-07,2018-11-06,48,Other,Marketing,Berlin,2,2.0102794668214923,2.944874844196388,1.0,4,10,0,
3769,2018-01-21,2025-01-19,25,Female,HR,New York,4,6.957511160434363,2.207018647764812,3.2323470640418384,1,7,0,
3770,2012-07-06,2016-07-05,40,Male,Product,Remote,2,6.940426370289605,3.84444494435058,4.917465961064721,9,12,0,
3771,2016-04-14,2020-04-13,31,Female,Engineering,Remote,1,5.035705019800214,1.2099031383448566,4.764434242773305,1,8,1,Lack of growth
3772,2015-11-17,2018-11-16,22,Female,HR,Berlin,2,4.6079642469607975,2.030759419259628,4.642505324981929,6,9,1,Lack of growth
3773,2015-07-28,2017-07-27,50,Female,HR,Remote,1,7.702473576303347,5.0,3.2444256121397466,9,9,0,
3774,2017-08-11,2024-08-09,24,Female,Engineering,Remote,5,5.987288714293707,3.543855097699742,4.476671376246796,9,7,0,
3775,2022-09-17,2023-09-17,24,Other,HR,New York,4,8.385967908521446,3.984305290212655,4.012853725416694,0,2,1,Better offer
3776,2021-04-03,2021-04-03,31,Male,HR,Berlin,4,4.1230299631060054,3.801123510048427,2.6765191983147383,6,3,0,
3777,2012-02-15,2025-02-11,34,Other,HR,Dubai,1,3.7565003389174443,3.967188943754445,2.608066306210069,5,13,0,
3778,2021-08-10,2023-08-10,22,Female,HR,Berlin,2,5.713640366881933,3.973877906138991,4.815565894509545,0,3,0,
3779,2018-05-06,2023-05-05,28,Female,HR,New York,4,7.403094982479013,3.7665216499782006,3.189249398278984,8,6,1,Better offer
3780,2016-07-01,2023-06-30,37,Male,Marketing,New York,3,3.3762428565511384,3.894373845392447,1.0,7,8,0,
3781,2018-12-06,2023-12-05,28,Female,Sales,New York,1,7.217472287993233,5.0,2.8551123453154235,2,6,0,
3782,2012-08-25,2019-08-24,33,Female,Product,Berlin,5,8.0492512705503,4.920355011683399,4.23029906819407,1,12,1,Lack of growth
3783,2020-07-12,2023-07-12,33,Male,Sales,Remote,5,3.886783946693731,3.8109763450142227,4.918688467830139,5,4,1,Retired
3784,2014-04-24,2018-04-23,26,Other,HR,Berlin,1,8.467583503906413,3.958647130917616,4.746798365967886,0,10,1,Lack of growth
3785,2021-01-27,2023-01-27,48,Female,HR,Dubai,1,4.554563437288721,3.1609235897039887,3.442654962519064,9,4,0,
3786,2012-04-24,2013-04-24,27,Female,Sales,New York,4,7.648616969955221,3.435606217848873,3.5449525722443354,8,12,0,
3787,2018-10-05,2021-10-04,25,Female,Product,Dubai,1,6.417904296596254,3.755383365385332,4.405176762543869,4,6,1,Relocation
3788,2021-05-15,2022-05-15,26,Female,HR,Dubai,3,9.099001534013174,2.4053079559726287,3.5259519567122775,4,3,0,
3789,2016-10-03,2017-10-03,38,Female,Marketing,Remote,3,5.655486556557197,3.009643403475317,3.513869507325703,6,8,1,Better offer
3790,2012-10-01,2021-09-29,24,Other,Product,Remote,3,3.9730307898777864,4.050556932826232,2.579183016874203,9,12,0,
3791,2012-09-15,2012-09-15,45,Male,HR,Remote,3,5.398239913590008,2.4716782179598313,5.0,9,12,0,
3792,2013-03-12,2014-03-12,54,Male,Product,Dubai,5,7.43987246615879,2.366053664032196,3.596462046516386,4,12,0,
3793,2022-11-09,2022-11-09,42,Other,Engineering,Berlin,2,5.2324358084208145,4.165108055257701,3.3166997663906916,8,2,1,Manager conflict
3794,2019-01-06,2023-01-05,39,Male,Marketing,Berlin,4,6.595736654330378,3.665141590043371,5.0,10,6,1,Lack of growth
3795,2021-07-11,2022-07-11,37,Other,Product,Dubai,5,8.991236624436429,3.966397749247612,1.4729108924207597,4,3,1,Retired
3796,2018-03-08,2019-03-08,24,Female,Marketing,New York,2,4.761263499537476,3.10869689605954,2.339918564147956,8,7,0,
3797,2014-04-17,2018-04-16,46,Male,HR,New York,5,5.937611975605141,3.2409159409193693,4.9369078397658885,0,10,1,Better offer
3798,2016-11-12,2017-11-12,44,Other,Product,Dubai,5,7.890585453328772,2.955918688982419,1.8236208867867312,5,8,0,
3799,2012-02-23,2018-02-21,38,Female,HR,Dubai,2,6.726320022785567,4.294641203573659,3.369999340106493,6,13,0,
3800,2018-07-06,2024-07-04,28,Male,Product,Remote,5,5.4302913544266,3.5925635536222784,4.021234987807479,10,6,0,
3801,2021-04-27,2022-04-27,34,Male,Engineering,Berlin,3,8.41901611404666,4.257734114209904,1.9517991026582517,10,3,0,
3802,2021-01-24,2021-01-24,41,Other,Engineering,Berlin,2,7.8259874041051996,3.4766279458537834,3.5983858623959986,4,4,1,Retired
3803,2019-10-17,2021-10-16,41,Other,Marketing,Dubai,4,10.0,3.4960105705187328,3.768222961995047,3,5,0,
3804,2018-12-14,2021-12-13,47,Other,Sales,Dubai,2,5.112717666490911,3.978674367586523,4.2429185972142855,8,6,1,Better offer
3805,2021-10-27,2024-10-26,44,Female,Product,Berlin,4,8.25947734843977,2.6009768862752383,1.2479658698468774,1,3,1,Lack of growth
3806,2016-05-22,2021-05-21,22,Other,Marketing,Remote,3,7.5317106560506595,3.7123800860234897,4.556968224181066,2,8,0,
3807,2018-02-17,2022-02-16,48,Female,Marketing,Remote,5,7.295206949090793,4.899014780717032,3.7592825048645446,10,7,1,Retired
3808,2015-05-14,2022-05-12,23,Female,Engineering,New York,4,8.785301371924916,2.7491548687684126,3.253348747832927,10,9,0,
3809,2015-11-21,2020-11-19,40,Female,Marketing,Dubai,2,7.877495122967067,3.0906716963943057,3.3985489106600153,10,9,0,
3810,2014-03-11,2014-03-11,23,Male,HR,Remote,4,2.019201293139279,4.4259391555040715,2.0894159181417264,9,11,0,
3811,2018-06-24,2019-06-24,49,Male,Engineering,Berlin,3,6.520450948505491,3.9876153672779067,4.7405566298168855,10,6,1,Better offer
3812,2015-07-12,2019-07-11,24,Other,Engineering,Berlin,3,10.0,3.913626377714335,4.68814974427138,3,9,0,
3813,2012-07-17,2024-07-14,48,Female,Engineering,Remote,3,4.242607332786248,4.064301351141907,5.0,4,12,1,Retired
3814,2012-01-25,2017-01-23,52,Female,Marketing,Berlin,1,8.145230739947296,4.056630158783134,2.701838807856233,9,13,1,Manager conflict
3815,2012-04-15,2024-04-12,49,Male,Marketing,Berlin,4,7.401115814757784,3.275500860123661,3.3052801530953677,8,12,0,
3816,2013-03-26,2025-03-23,50,Male,Product,New York,4,5.816353143007922,1.910650774433722,2.7894080401146706,9,12,0,
3817,2014-07-14,2018-07-13,35,Female,Engineering,New York,4,7.678983089436189,4.042755187450238,2.8692290985197544,10,10,0,
3818,2017-12-26,2020-12-25,30,Female,Marketing,Dubai,4,5.6596861161547904,1.8801879935337271,3.223560907066132,6,7,0,
3819,2016-07-23,2021-07-22,52,Other,Product,Berlin,1,3.941061125141422,2.9904055948838337,2.746045894858369,5,8,0,
3820,2016-03-22,2024-03-20,46,Male,Product,Berlin,2,7.402781852712117,3.592847818786202,3.7473559618772887,0,9,1,Relocation
3821,2018-12-25,2018-12-25,55,Female,Marketing,New York,2,8.154034468758878,3.087856465197153,4.094614828659708,9,6,0,
3822,2019-10-22,2019-10-22,40,Other,Engineering,Dubai,2,7.4590550173375405,2.3831925635604847,5.0,0,5,0,
3823,2019-01-17,2023-01-16,33,Other,Sales,New York,3,7.853882026255138,2.2816354562456596,3.2077617594893573,5,6,0,
3824,2013-12-13,2018-12-12,35,Female,Product,Berlin,3,3.3035890276545326,3.6458699539792567,3.350023748536307,0,11,0,
3825,2012-11-10,2021-11-08,38,Male,Marketing,Dubai,5,5.701849688669684,4.116405457577678,3.4876864111326524,8,12,0,
3826,2019-11-10,2019-11-10,27,Other,Marketing,Berlin,3,7.65585645217066,4.024549184065431,3.982639762866142,2,5,0,
3827,2013-10-25,2024-10-22,40,Male,HR,Berlin,5,2.3904906151342296,2.6097806579361578,4.056027388421957,7,11,1,Better offer
3828,2020-03-21,2021-03-21,35,Other,Marketing,Remote,1,6.8589867255824934,2.878840756554771,1.2009571684298619,10,5,0,
3829,2012-01-17,2019-01-15,30,Female,Marketing,New York,5,5.886624727246447,4.988945060116334,3.544286406263617,10,13,0,
3830,2013-02-10,2023-02-08,38,Other,Engineering,New York,1,8.542799537763676,3.034754570830919,2.8263719149712636,8,12,0,
3831,2016-02-11,2022-02-09,23,Other,Product,Berlin,3,7.989179206214333,3.3795530046388347,1.8373589626530056,2,9,0,
3832,2015-09-09,2022-09-07,49,Male,HR,Dubai,1,6.696059164887337,5.0,1.788220212054602,0,9,0,
3833,2014-07-27,2015-07-27,44,Male,Engineering,Berlin,1,8.924768905779505,1.4854624085143047,3.273960984056414,3,10,0,
3834,2021-09-05,2023-09-05,46,Other,HR,Remote,3,6.2690342072167375,3.1392954995504265,3.2363755459713923,9,3,0,
3835,2013-04-17,2017-04-16,49,Male,Sales,New York,4,7.994134637947663,4.442695667499274,4.758800841278481,1,11,0,
3836,2013-04-19,2019-04-18,32,Female,HR,New York,5,7.160216020230304,3.25818208747102,4.608917754608947,1,11,0,
3837,2015-04-10,2015-04-10,47,Other,Marketing,New York,3,4.796614351157503,3.299427167108268,1.9602211454999714,1,9,0,
3838,2016-11-19,2020-11-18,53,Male,Sales,New York,2,4.240257966934666,4.220013531836251,3.010807305720878,6,8,0,
3839,2021-09-03,2022-09-03,24,Female,Marketing,Berlin,2,7.168656507067049,2.6364739369553276,3.5556602694998523,4,3,0,
3840,2017-02-01,2025-01-30,29,Other,Marketing,Dubai,3,3.842712851545479,2.9312942934029467,4.659534487081606,2,8,0,
3841,2018-09-11,2019-09-11,31,Other,HR,Berlin,1,7.357676595610562,3.217192734887873,3.310733065916119,10,6,0,
3842,2013-06-24,2015-06-24,51,Female,Marketing,New York,1,8.1118742489737,3.263466747903876,2.0409872206095576,7,11,0,
3843,2016-06-09,2018-06-09,53,Male,HR,Dubai,1,3.3739621974071006,2.24215944399468,3.966302346839124,6,8,0,
3844,2020-10-08,2022-10-08,31,Male,Marketing,Remote,4,9.992584401320183,4.657421945993826,4.879372472994236,6,4,0,
3845,2016-03-06,2023-03-05,35,Other,Product,Berlin,4,5.7705191843955275,3.4304916404329866,4.343483223563495,4,9,1,Manager conflict
3846,2015-12-17,2018-12-16,55,Other,HR,Berlin,1,4.448918080751921,3.6447197979977877,2.841842447314766,1,9,0,
3847,2019-06-04,2022-06-03,53,Female,Sales,Berlin,4,8.03022773479391,4.233217533547577,5.0,5,5,0,
3848,2012-11-05,2014-11-05,52,Male,Sales,New York,5,8.307568275648533,2.5535145424009644,3.2878786257302766,8,12,0,
3849,2013-01-10,2016-01-10,36,Other,HR,Dubai,4,5.936242943109893,2.6287525258532334,3.0321546405364623,9,12,0,
3850,2022-12-03,2022-12-03,22,Female,HR,Berlin,4,3.5293481364487267,4.239622966744083,3.386207613143601,0,2,1,Manager conflict
3851,2012-04-22,2014-04-22,45,Other,Marketing,Berlin,1,5.632304953294856,3.6956405283123157,2.5352955869126945,3,12,0,
3852,2012-11-08,2020-11-06,23,Other,Product,Remote,2,8.933056465099074,2.945797545047421,2.283520215721806,6,12,0,
3853,2019-11-06,2024-11-04,37,Male,HR,Berlin,4,10.0,3.403251826424924,4.290854378162635,10,5,1,Relocation
3854,2019-07-21,2022-07-20,44,Other,Sales,Remote,3,4.726223731444325,4.625161874014332,4.994062023840406,9,5,0,
3855,2021-05-14,2023-05-14,33,Female,HR,New York,2,5.777161397475853,3.2576212266137152,4.01671789642028,10,3,0,
3856,2015-09-20,2022-09-18,32,Other,Marketing,New York,1,5.919850690537004,4.111671060977864,2.4505220027593673,10,9,0,
3857,2013-05-01,2017-04-30,39,Male,Marketing,Dubai,3,8.911412799455286,2.659286246878601,4.022544011249607,8,11,0,
3858,2013-04-03,2022-04-01,35,Male,Sales,Remote,1,5.954866425080574,1.7999805144363217,3.828069324782348,6,12,0,
3859,2018-01-10,2018-01-10,29,Male,HR,Dubai,5,9.810136683652988,2.995184634901303,2.3159507771429095,5,7,1,Better offer
3860,2018-06-07,2023-06-06,52,Female,HR,Dubai,5,7.791469894168543,5.0,4.006572430634315,7,6,0,
3861,2021-08-12,2023-08-12,53,Male,Engineering,Dubai,4,6.002553151834935,4.334989427378586,4.519784438382688,0,3,1,Better offer
3862,2013-07-22,2014-07-22,44,Male,HR,New York,5,9.776562366272843,4.857784552058071,2.643797870003366,8,11,0,
3863,2018-12-20,2021-12-19,55,Female,HR,Remote,4,3.4034766635383296,4.276087372862564,4.2054021462389475,4,6,0,
3864,2019-07-02,2019-07-02,46,Male,Sales,New York,2,7.670140404916744,5.0,3.863194711919938,10,5,1,Manager conflict
3865,2014-05-13,2024-05-10,54,Other,Sales,Remote,1,9.81102692010501,3.9728757335762945,1.0,4,10,0,
3866,2021-11-24,2024-11-23,43,Male,Marketing,Dubai,3,3.8366586344181717,2.137748218764067,2.491230139372508,2,3,0,
3867,2014-07-18,2017-07-17,50,Other,Product,Dubai,4,5.025189308839649,2.71337002844575,3.5916612891067357,6,10,1,Manager conflict
3868,2014-12-10,2014-12-10,33,Female,HR,Remote,5,8.449451201811456,3.76617786520418,3.63403295612801,0,10,0,
3869,2013-10-06,2023-10-04,41,Other,Sales,Remote,4,7.097628449816294,4.686215734402434,2.9612762599651017,3,11,0,
3870,2013-11-25,2024-11-22,42,Female,Engineering,Remote,1,4.93383055033013,2.4297445599855836,4.453911221208734,8,11,0,
3871,2018-02-10,2019-02-10,53,Other,Sales,Dubai,2,5.452374790981958,5.0,4.055367751018226,3,7,0,
3872,2012-11-09,2022-11-07,32,Female,Sales,New York,2,6.442636682725373,5.0,5.0,1,12,0,
3873,2020-08-14,2022-08-14,36,Male,Engineering,Berlin,5,6.400062418378934,3.443113850457439,4.91497485948281,4,4,0,
3874,2020-08-06,2022-08-06,22,Other,Marketing,Berlin,2,8.997311507779276,3.1705588952751653,1.8631602021928233,5,4,0,
3875,2015-11-12,2022-11-10,30,Other,Marketing,Berlin,5,5.755138293925204,3.5288187135283593,4.333213873288559,8,9,0,
3876,2020-03-01,2024-02-29,43,Other,Product,Remote,1,3.644669979064805,3.4394422074566067,3.2795306531834596,8,5,1,Lack of growth
3877,2012-02-06,2024-02-03,34,Female,Marketing,New York,3,6.197804389981446,4.032635743302347,2.0114834506013146,6,13,1,Manager conflict
3878,2013-04-14,2019-04-13,37,Female,Product,Berlin,5,8.205349687230164,1.7639920018487303,4.334091179245254,7,11,0,
3879,2012-07-28,2015-07-28,22,Female,Sales,Remote,1,1.9501694217596928,4.346783348195076,3.962442693403156,3,12,0,
3880,2022-04-17,2022-04-17,29,Male,Sales,New York,1,4.077963296595594,2.716158260915316,3.0743835680830904,7,2,1,Retired
3881,2020-05-24,2024-05-23,52,Female,Sales,Berlin,1,6.887173990131397,2.0599774421498194,3.4374970860246594,4,4,0,
3882,2019-07-10,2023-07-09,34,Female,HR,Berlin,2,2.8985650232569693,4.419186153676954,2.2287911752702083,0,5,0,
3883,2016-03-01,2017-03-01,40,Other,Product,Dubai,2,6.462686412444748,5.0,3.18180587331915,3,9,0,
3884,2014-07-24,2020-07-22,55,Male,HR,Dubai,3,1.0,3.4928287890186733,1.0,8,10,0,
3885,2012-05-27,2017-05-26,28,Male,Product,Remote,4,8.717063154506029,4.507209102997765,1.9797110455301412,8,12,0,
3886,2020-12-13,2024-12-12,32,Other,HR,Berlin,2,2.9137504313281477,1.2005444763301014,5.0,2,4,0,
3887,2019-07-19,2020-07-18,48,Other,Product,Remote,2,5.214451703946169,3.230470579354836,5.0,10,5,1,Relocation
3888,2019-05-05,2020-05-04,23,Male,Engineering,Berlin,3,9.861524005187666,2.494295263376573,1.764563503746184,2,5,0,
3889,2019-12-05,2020-12-04,46,Female,HR,New York,2,2.782221723050561,2.6322672678795924,2.0681463740822004,3,5,0,
3890,2019-11-05,2024-11-03,33,Other,Sales,New York,1,8.55108115468726,1.8083451004334241,3.4341786813853763,2,5,0,
3891,2017-04-04,2021-04-03,51,Other,Sales,Remote,1,5.972901591824457,4.109998670037708,4.9782726082546915,1,7,0,
3892,2014-10-09,2021-10-07,36,Other,Marketing,Berlin,2,5.943671840616745,3.058014014453663,4.219137736968015,3,10,0,
3893,2019-11-07,2021-11-06,35,Male,Product,Berlin,3,7.73468884051025,3.7830211481039284,2.348580018716122,8,5,0,
3894,2015-12-20,2024-12-17,51,Female,Sales,Remote,4,10.0,4.1327189063189484,2.3036574554924485,0,9,0,
3895,2017-12-01,2022-11-30,27,Female,HR,Remote,3,10.0,4.2755542170900664,3.360744743702406,0,7,0,
3896,2014-06-02,2018-06-01,52,Other,Sales,New York,4,8.357211036131135,2.5511210554238244,5.0,8,10,1,Better offer
3897,2014-04-08,2016-04-07,30,Male,Sales,Dubai,2,8.968913957529383,3.927837860536044,2.571902088061981,6,10,0,
3898,2022-08-12,2023-08-12,26,Other,Product,New York,3,7.79674555541958,5.0,3.0694083548677407,1,2,1,Retired
3899,2020-01-25,2024-01-24,47,Male,HR,Dubai,4,7.712600366694192,4.796638769919316,3.558217594663471,4,5,0,
3900,2012-06-04,2016-06-03,28,Male,Sales,New York,4,6.0685325844589,3.1934069253216175,4.2042218465418415,5,12,0,
3901,2017-08-26,2018-08-26,42,Female,Sales,Remote,3,8.638044578394119,2.7879625137922677,3.2646796614594398,7,7,0,
3902,2015-09-07,2022-09-05,41,Other,Sales,Dubai,3,7.695541300672953,4.128806150784707,3.32200147243856,5,9,1,Better offer
3903,2020-02-24,2022-02-23,31,Male,HR,Berlin,2,10.0,3.1199463493996933,2.4724542516076635,9,5,0,
3904,2020-12-10,2023-12-10,28,Female,Sales,Remote,4,4.166164397257114,4.059354555068359,2.9973503506104713,0,4,1,Retired
3905,2018-08-15,2019-08-15,43,Other,Engineering,New York,3,4.695170558511749,3.018135684515277,1.0,8,6,1,Manager conflict
3906,2019-10-02,2021-10-01,24,Male,Sales,Remote,5,6.9715741283960675,4.963417447976724,3.938468941234572,9,5,0,
3907,2016-01-17,2017-01-16,27,Other,Engineering,Remote,4,3.631145495037947,5.0,3.32232992754693,0,9,1,Retired
3908,2016-07-14,2020-07-13,23,Other,Product,Remote,2,7.429750185624776,1.7460171792578203,3.7772852893783044,4,8,1,Lack of growth
3909,2021-02-01,2023-02-01,48,Female,HR,New York,1,10.0,4.920961700737893,2.348105298236388,2,4,1,Manager conflict
3910,2015-08-07,2021-08-05,26,Other,Marketing,Remote,2,6.940644741971347,4.353122876425308,3.270758507375843,3,9,0,
3911,2014-03-27,2019-03-26,25,Female,Engineering,Dubai,1,4.837904303377803,4.855495532875008,5.0,7,11,1,Manager conflict
3912,2012-06-16,2022-06-14,52,Other,Sales,Berlin,4,7.71526351869628,3.0178757156785307,3.78397629520742,0,12,0,
3913,2020-05-11,2024-05-10,46,Female,Engineering,New York,4,3.273843692648379,3.055237418666251,3.215802249241313,8,4,0,
3914,2022-05-14,2024-05-13,49,Female,Product,Berlin,4,6.070545212418984,2.7665748331827613,3.486792414045911,0,2,0,
3915,2017-12-03,2024-12-01,39,Other,Product,New York,5,6.512731778116609,2.250706789533339,3.3694096265419557,5,7,1,Manager conflict
3916,2014-01-15,2018-01-14,50,Male,HR,Dubai,1,6.865873495641911,3.9744826962505266,5.0,1,11,1,Lack of growth
3917,2017-01-28,2025-01-26,31,Male,Marketing,Berlin,5,5.825750140654809,3.6186207484640356,4.098844754322991,1,8,1,Retired
3918,2017-08-23,2019-08-23,31,Female,Sales,Remote,2,7.411295459866366,3.510074066103018,2.2158877813479583,0,7,1,Relocation
3919,2021-08-05,2024-08-04,34,Female,HR,Dubai,2,7.136682426022091,5.0,4.027859714466163,0,3,0,
3920,2019-01-23,2024-01-22,31,Other,Sales,Dubai,5,5.1941678385843675,1.8591872604238546,2.232435897037366,0,6,1,Lack of growth
3921,2015-01-19,2021-01-17,35,Male,Sales,Dubai,1,5.406725394365429,2.525122837121508,3.0688500550071933,6,10,0,
3922,2020-09-04,2021-09-04,47,Female,Sales,New York,2,6.082351710012944,3.518415738232976,2.4159202462061744,4,4,0,
3923,2020-09-18,2023-09-18,54,Male,Engineering,Remote,3,5.688770056581004,3.0934401128188083,1.8340566871428434,7,4,0,
3924,2016-06-01,2022-05-31,26,Male,HR,Dubai,3,9.602011873850861,3.329706060258101,4.40341661903793,8,8,0,
3925,2012-07-22,2012-07-22,37,Other,HR,Remote,3,6.028939558621816,4.427792633875352,3.069758054023766,4,12,0,
3926,2013-02-09,2014-02-09,49,Other,Marketing,Dubai,5,5.287728142155066,4.363827344155768,4.216967520676113,9,12,1,Relocation
3927,2021-05-17,2022-05-17,52,Other,Product,Berlin,2,7.21246624573528,3.556167256467118,3.1977286990010843,0,3,0,
3928,2022-11-22,2022-11-22,25,Male,Marketing,New York,3,9.035797590341772,2.721260484630847,2.888520196556202,0,2,0,
