price,bedroom,bathroom,area_sqft,country,city,address,property_type,purpose,furnishing,completion_status,handover,project_name,bedrooms,bathrooms,handover_quarter,handover_year
1600000.0,2 beds,2 baths,1157.0,UAE,Dubai,Dubai South,Apartment,Sale,Furnished,Ready,Q1 2026,Aykon City,2.0,2.0,Q1,2026
7700000.0,3 beds,3 baths,3677.0,UAE,Dubai,The Springs,Villa,Sale,Unfurnished,Ready,Q1 2026,The Springs 12,3.0,3.0,Q1,2026
3400000.0,3 beds,4 baths,1943.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2026,The Springs 12,3.0,4.0,Q1,2026
820000.0,1 bed,2 baths,659.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Furnished,Ready,Q1 2026,The Springs 12,1.0,2.0,Q1,2026
2881000.0,5 beds,6 baths,2516.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q1 2026,Juniper,5.0,6.0,Q1,2026
9000000.0,3 beds,4 baths,3789.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Unfurnished,Ready,Q1 2026,Juniper,3.0,4.0,Q1,2026
1302869.0,1 bed,1 bath,726.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Q Gardens Lofts 2,1.0,1.0,Q1,2026
7417000.0,6 beds,9 baths,4400.0,UAE,Dubai,DAMAC Hills,Villa,Sale,Unfurnished,Ready,Q1 2026,Q Gardens Lofts 2,6.0,9.0,Q1,2026
1300000.0,Studio,1 bath,558.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Canal Heights 2,0.0,1.0,Q1,2027
2000000.0,1 bed,2 baths,832.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Peninsula Four (The Plaza),1.0,2.0,Q1,2026
4300000.0,2 beds,2 baths,1251.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Furnished,Ready,Q1 2026,Peninsula Four (The Plaza),2.0,2.0,Q1,2026
1124000.0,1 bed,2 baths,742.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off Plan,Q1 2025,Cloud Tower A,1.0,2.0,Q1,2025
3300000.0,2 beds,2 baths,1141.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Parkside Views,2.0,2.0,Q3,2027
3699000.0,3 beds,4 baths,2762.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Ready,Q3 2027,KG Tower,3.0,4.0,Q3,2027
1900000.0,1 bed,2 baths,753.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Safa Two de Grisogono,1.0,2.0,Q4,2027
2361061.0,1 bed,2 baths,970.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q1 2027,Cotier House by Imtiaz,1.0,2.0,Q1,2027
3500000.0,4 beds,3 baths,1915.0,UAE,Dubai,DAMAC Hills,Villa,Sale,Unfurnished,Ready,Q1 2027,Cotier House by Imtiaz,4.0,3.0,Q1,2027
1302863.0,1 bed,1 bath,726.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Q Gardens Lofts 2,1.0,1.0,Q1,2026
1900000.0,1 bed,2 baths,736.0,UAE,Dubai,Bukadra,Apartment,Sale,Unfurnished,Off Plan,Q2 2027,330 Riverside Crescent,1.0,2.0,Q2,2027
2000000.0,1 bed,2 baths,767.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q2 2027,330 Riverside Crescent,1.0,2.0,Q2,2027
2400000.0,3 beds,3 baths,1583.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q2 2027,Marina Pinnacle,3.0,3.0,Q2,2027
5000000.0,3 beds,4 baths,2583.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Villa,Sale,Unfurnished,Ready,Q2 2027,Marina Pinnacle,3.0,4.0,Q2,2027
3250000.0,2 beds,3 baths,1657.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q2 2027,Marina Pinnacle,2.0,3.0,Q2,2027
2100000.0,1 bed,2 baths,1016.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,399 Hills Park B,1.0,2.0,Q4,2025
2649999.0,3 beds,4 baths,2082.0,UAE,Dubai,Town Square,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Noor Townhouses,3.0,4.0,Q4,2025
2200000.0,2 beds,2 baths,1066.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Golf Grand,2.0,2.0,Q1,2027
2000000.0,1 bed,2 baths,737.0,UAE,Dubai,Bukadra,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,310 Riverside Crescent,1.0,2.0,Q4,2027
875000.0,Studio,1 bath,450.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Arbor View,0.0,1.0,Q1,2026
1450000.0,2 beds,2 baths,995.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Ready,Q1 2026,Arbor View,2.0,2.0,Q1,2026
950000.0,1 bed,2 baths,1299.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Arbor View,1.0,2.0,Q1,2026
794777.0,Studio,1 bath,425.0,UAE,Dubai,Liwan,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Empire Lake Views,0.0,1.0,Q2,2028
1594736.0,2 beds,3 baths,993.0,UAE,Dubai,Majan,Apartment,Sale,Furnished,Off Plan,Q1 2028,Samana Barari Lagoons,2.0,3.0,Q1,2028
26000000.0,5 beds,7 baths,8028.0,UAE,Dubai,Sobha Hartland,Villa,Sale,Unfurnished,Ready,Q1 2028,Sobha Hartland Estates,5.0,7.0,Q1,2028
4799999.0,2 beds,3 baths,2231.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q1 2028,FIVE Palm Jumeirah,2.0,3.0,Q1,2028
1750000.0,1 bed,2 baths,762.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2028,FIVE Palm Jumeirah,1.0,2.0,Q1,2028
2801526.0,2 beds,3 baths,1436.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Wellington Ocean,2.0,3.0,Q4,2027
1904807.0,1 bed,2 baths,866.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Wellington Ocean,1.0,2.0,Q4,2027
680000.0,Studio,1 bath,370.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,TORINO BY ORO24,0.0,1.0,Q4,2027
700000.0,Studio,1 bath,369.0,UAE,Dubai,Arjan,Apartment,Sale,Furnished,Off Plan,Q4 2027,TORINO BY ORO24,0.0,1.0,Q4,2027
850000.0,Studio,1 bath,386.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off Plan,Q4 2027,Elitz 2 By Danube,0.0,1.0,Q4,2027
3270000.0,2 beds,3 baths,1248.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2027,Elitz 2 By Danube,2.0,3.0,Q4,2027
749000.0,Studio,1 bath,378.0,UAE,Dubai,Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Oasiz 1 by Danube,0.0,1.0,Q4,2027
3000000.0,3 beds,4 baths,3229.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Penthouse,Sale,Unfurnished,Off Plan,Q4 2027,THE WIND TOWER II,3.0,4.0,Q4,2027
3500000.0,2 beds,3 baths,1196.0,UAE,Dubai,Dubai Maritime City,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Oceanz 3,2.0,3.0,Q1,2027
790000.0,Studio,1 bath,527.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q1 2027,Burj View Residence,0.0,1.0,Q1,2027
900000.0,2 beds,2 baths,1178.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q1 2027,Zenith Towers,2.0,2.0,Q1,2027
850000.0,Studio,1 bath,425.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,0.0,1.0,Q1,2027
1300000.0,Studio,1 bath,448.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,0.0,1.0,Q1,2027
750000.0,1 bed,2 baths,969.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Unfurnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,1.0,2.0,Q1,2027
4400000.0,2 beds,2 baths,1190.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Furnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,2.0,2.0,Q1,2027
3900000.0,3 beds,4 baths,1580.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Off Plan,Q3 2026,Savanna Building 3,3.0,4.0,Q3,2026
7990000.0,2 beds,2 baths,1537.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Furnished,Ready,Q3 2026,Savanna Building 3,2.0,2.0,Q3,2026
738000.0,Studio,1 bath,378.0,UAE,Dubai,Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Oasiz 1 by Danube,0.0,1.0,Q4,2027
4000000.0,3 beds,3 baths,1502.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Parkside Views,3.0,3.0,Q3,2027
1650000.0,1 bed,2 baths,782.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Greenside Residence Tower A,1.0,2.0,Q3,2027
3720000.0,2 beds,4 baths,1362.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Ellington House 2,2.0,4.0,Q2,2025
2600000.0,2 beds,4 baths,1867.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,2.0,4.0,Q2,2025
1150000.0,1 bed,2 baths,949.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,1.0,2.0,Q2,2025
680000.0,1 bed,2 baths,958.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,1.0,2.0,Q2,2025
735000.0,1 bed,2 baths,968.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,1.0,2.0,Q2,2025
600000.0,1 bed,1 bath,513.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,1.0,1.0,Q2,2025
1950000.0,1 bed,1 bath,990.0,UAE,Dubai,Mina Rashid,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Clearpoint Building 2,1.0,1.0,Q3,2027
1100000.0,1 bed,1 bath,487.0,UAE,Dubai,Meydan City,Apartment,Sale,Unfurnished,Ready,Q3 2027,Clearpoint Building 2,1.0,1.0,Q3,2027
3500000.0,4 beds,3 baths,1915.0,UAE,Dubai,DAMAC Hills,Villa,Sale,Unfurnished,Ready,Q3 2027,Clearpoint Building 2,4.0,3.0,Q3,2027
2890000.0,1 bed,2 baths,797.0,UAE,Dubai,Dubai Media City,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Damac Casa,1.0,2.0,Q2,2028
4110888.0,4 beds,5 baths,2767.0,UAE,Dubai,Dubai South,Townhouse,Sale,Unfurnished,Off Plan,Q1 2029,Damac Casa,4.0,5.0,Q1,2029
2500000.0,4 beds,6 baths,1521.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Off Plan,Q4 2025,Golf Views Seven City,4.0,6.0,Q4,2025
4500000.0,4 beds,4 baths,2713.0,UAE,Dubai,Dubailand,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Cherrywoods,4.0,4.0,Q4,2025
3530888.0,3 beds,2 baths,1857.0,UAE,Dubai,Dubai South,Townhouse,Sale,Unfurnished,Off Plan,Q1 2029,Cherrywoods,3.0,2.0,Q1,2029
2950000.0,2 beds,2 baths,1077.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2029,Cherrywoods,2.0,2.0,Q1,2029
3100000.0,2 beds,2 baths,1223.0,UAE,Dubai,Al Wasl,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,DAMAC CITY,2.0,2.0,Q4,2025
6300000.0,2 beds,2 baths,1580.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2025,DAMAC CITY,2.0,2.0,Q4,2025
7900000.0,5 beds,6 baths,4932.0,UAE,Dubai,Athlon by Aldar,Villa,Sale,Unfurnished,Off Plan,Q2 2028,Delphi,5.0,6.0,Q2,2028
3750000.0,2 beds,2 baths,1367.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q3 2025,Cavalli Tower,2.0,2.0,Q3,2025
2000000.0,1 bed,2 baths,767.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q3 2025,Cavalli Tower,1.0,2.0,Q3,2025
1220000.0,2 beds,3 baths,1196.0,UAE,Dubai,Dubai Silicon Oasis (DSO),Apartment,Sale,Unfurnished,Ready,Q3 2027,Coral Residence,2.0,3.0,Q3,2027
3774000.0,3 beds,4 baths,1807.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q3 2026,Ocean Tower,3.0,4.0,Q3,2026
3340500.0,2 beds,3 baths,1468.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q3 2026,Ocean Tower,2.0,3.0,Q3,2026
2827888.0,2 beds,3 baths,1071.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q1 2029,Parkwood Tower B,2.0,3.0,Q1,2029
4657922.0,1 bed,1 bath,1064.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Off Plan,Q4 2026,Palm Beach Towers 3,1.0,1.0,Q4,2026
825000.0,1 bed,2 baths,753.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off Plan,Q4 2027,Guzel Towers Block A,1.0,2.0,Q4,2027
2000000.0,1 bed,1 bath,813.0,UAE,Dubai,Ras Al Khor,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Sobha One Tower E,1.0,1.0,Q4,2026
2400000.0,3 beds,3 baths,1583.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q3 2027,Marina Pinnacle,3.0,3.0,Q3,2027
13850000.0,5 beds,5 baths,4689.0,UAE,Dubai,Jumeirah Park,Villa,Sale,Unfurnished,Ready,Q3 2027,Legacy,5.0,5.0,Q3,2027
8500000.0,2 beds,3 baths,1641.0,UAE,Dubai,Bluewaters Island,Apartment,Sale,Furnished,Ready,Q3 2027,Legacy,2.0,3.0,Q3,2027
740000.0,Studio,1 bath,455.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q3 2027,Legacy,0.0,1.0,Q3,2027
1960000.0,1 bed,1 bath,835.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q3 2027,Legacy,1.0,1.0,Q3,2027
1900000.0,1 bed,2 baths,644.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Peninsula Three,1.0,2.0,Q2,2025
5000000.0,3 beds,4 baths,2583.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Villa,Sale,Unfurnished,Ready,Q2 2025,Peninsula Three,3.0,4.0,Q2,2025
3250000.0,2 beds,3 baths,1657.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q2 2025,Peninsula Three,2.0,3.0,Q2,2025
2200000.0,1 bed,2 baths,910.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q2 2025,Nobles Tower,1.0,2.0,Q2,2025
9500000.0,3 beds,4 baths,3070.0,UAE,Dubai,Dubai Hills Estate,Villa,Sale,Unfurnished,Ready,Q2 2025,Club Villas,3.0,4.0,Q2,2025
2250000.0,2 beds,3 baths,1323.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q2 2025,Binghatti Canal Building,2.0,3.0,Q2,2025
1770888.0,1 bed,1 bath,727.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q1 2029,Parkwood Tower B,1.0,1.0,Q1,2029
1250000.0,1 bed,1 bath,764.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q2 2025,Joya Blanca Residences,1.0,1.0,Q2,2025
1450000.0,2 beds,2 baths,1098.0,UAE,Dubai,Arjan,Apartment,Sale,Furnished,Ready,Q2 2025,Jewelz by Danube,2.0,2.0,Q2,2025
4150000.0,4 beds,6 baths,1450.0,UAE,Dubai,Jumeirah Village Circle (JVC),Villa,Sale,Unfurnished,Ready,Q2 2025,Jewelz by Danube,4.0,6.0,Q2,2025
2600000.0,4 beds,4 baths,1549.0,UAE,Dubai,DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off Plan,Q3 2025,Santorini,4.0,4.0,Q3,2025
3000000.0,4 beds,6 baths,1707.0,UAE,Dubai,Jumeirah Village Circle (JVC),Villa,Sale,Unfurnished,Ready,Q3 2025,Santorini,4.0,6.0,Q3,2025
1750000.0,2 beds,2 baths,810.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q3 2025,Santorini,2.0,2.0,Q3,2025
1300000.0,1 bed,1 bath,843.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q3 2025,Mag 218 Tower,1.0,1.0,Q3,2025
1750000.0,1 bed,1 bath,855.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q3 2025,Creek Vistas Grande,1.0,1.0,Q3,2025
9750000.0,4 beds,5 baths,3317.0,UAE,Dubai,Mohammed Bin Rashid City,Townhouse,Sale,Unfurnished,Ready,Q3 2025,Creek Vistas Grande,4.0,5.0,Q3,2025
730000.0,Studio,1 bath,408.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Off Plan,Q3 2026,Samana Golf Views,0.0,1.0,Q3,2026
2900000.0,2 beds,2 baths,1257.0,UAE,Dubai,Bukadra,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Claydon House,2.0,2.0,Q4,2027
2316260.0,Studio,1 bath,382.0,UAE,Dubai,The World Islands,Apartment,Sale,Furnished,Off Plan,Q4 2025,Marbella Resort Hotel Vignette Collection,0.0,1.0,Q4,2025
1500000.0,2 beds,2 baths,1132.0,UAE,Dubai,Town Square,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,The Hamilton,2.0,2.0,Q4,2025
3600000.0,5 beds,5 baths,2397.0,UAE,Dubai,DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Mykonos,5.0,5.0,Q4,2025
1795000.0,2 beds,3 baths,1457.0,UAE,Dubai,Dubai Science Park,Apartment,Sale,Unfurnished,Ready,Q4 2025,Orchid Residence,2.0,3.0,Q4,2025
1289000.0,3 beds,3 baths,1139.0,UAE,Dubai,Dubai Silicon Oasis (DSO),Apartment,Sale,Furnished,Ready,Q4 2025,Orchid Residence,3.0,3.0,Q4,2025
1699999.0,2 beds,3 baths,829.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q4 2025,Orchid Residence,2.0,3.0,Q4,2025
4050000.0,4 beds,6 baths,3557.0,UAE,Dubai,Dubai South,Townhouse,Sale,Unfurnished,Off Plan,Q1 2025,Orchid Residence,4.0,6.0,Q1,2025
1780000.0,2 beds,3 baths,1460.0,UAE,Dubai,Dubai Science Park,Apartment,Sale,Unfurnished,Ready,Q1 2025,Orchid Residence,2.0,3.0,Q1,2025
2700000.0,3 beds,3 baths,1973.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q3 2027,Nima,3.0,3.0,Q3,2027
1600000.0,1 bed,2 baths,742.0,UAE,Dubai,Bukadra,Apartment,Sale,Furnished,Off Plan,Q1 2028,Parkway by Prestige One,1.0,2.0,Q1,2028
2825000.0,2 beds,2 baths,1114.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Palace Residences Building 1,2.0,2.0,Q2,2028
2520000.0,2 beds,2 baths,1030.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2028,Lotus,2.0,2.0,Q2,2028
699000.0,Studio,1 bath,399.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Furnished,Off Plan,Q2 2026,Serene Gardens 2,0.0,1.0,Q2,2026
2735828.0,2 beds,2 baths,1195.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,The Highbury,2.0,2.0,Q4,2025
1350000.0,1 bed,2 baths,797.0,UAE,Dubai,Dubailand,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Sage,1.0,2.0,Q2,2028
2096000.0,3 beds,5 baths,2073.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2028,Amazonia,3.0,5.0,Q2,2028
3400000.0,2 beds,4 baths,1365.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,The Crest,2.0,4.0,Q2,2028
2700880.0,2 beds,3 baths,1350.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Ready,Q2 2028,Orra Harbour Residences,2.0,3.0,Q2,2028
10699999.0,3 beds,4 baths,1787.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Seapoint Tower 1,3.0,4.0,Q1,2028
2960000.0,2 beds,2 baths,1071.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2028,Seapoint Tower 1,2.0,2.0,Q1,2028
13800000.0,4 beds,6 baths,5489.0,UAE,Dubai,Jumeirah Park,Villa,Sale,Unfurnished,Ready,Q1 2028,Seapoint Tower 1,4.0,6.0,Q1,2028
4400000.0,2 beds,2 baths,1309.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,LIV Marina,2.0,2.0,Q2,2025
3400000.0,2 beds,4 baths,1365.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,The Crest,2.0,4.0,Q2,2025
6200000.0,2 beds,3 baths,2038.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2025,Burj Khalifa,2.0,3.0,Q2,2025
2600000.0,2 beds,2 baths,1276.0,UAE,Dubai,Jumeirah Beach Residence (JBR),Apartment,Sale,Furnished,Ready,Q2 2025,Burj Khalifa,2.0,2.0,Q2,2025
1300000.0,1 bed,1 bath,514.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,The Crest Tower C,1.0,1.0,Q4,2025
900000.0,1 bed,1 bath,479.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off Plan,Q1 2027,Treppan Tower,1.0,1.0,Q1,2027
2290000.0,1 bed,2 baths,831.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Off Plan,Q1 2026,Peninsula Four (The Plaza),1.0,2.0,Q1,2026
1200000.0,1 bed,2 baths,785.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q1 2026,Peninsula Four (The Plaza),1.0,2.0,Q1,2026
2469828.0,2 beds,3 baths,1141.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,The Highbury,2.0,3.0,Q4,2025
1315000.0,2 beds,3 baths,987.0,UAE,Dubai,Dubai Investment Park (DIP),Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Marine 3,2.0,3.0,Q2,2028
1100000.0,1 bed,2 baths,801.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q4 2025,Lucky Royale Residence,1.0,2.0,Q4,2025
2900000.0,2 beds,3 baths,1391.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Sobha Crest Grande,2.0,3.0,Q2,2026
880000.0,1 bed,2 baths,678.0,UAE,Dubai,Dubai Investment Park (DIP),Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Marine 3,1.0,2.0,Q2,2028
952900.0,1 bed,2 baths,828.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,AG AUM Residence,1.0,2.0,Q4,2028
585000.0,Studio,1 bath,365.0,UAE,Dubai,Dubai Studio City,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Azizi Beach Oasis (Mirage 1),0.0,1.0,Q2,2025
1490000.0,2 beds,3 baths,1136.0,UAE,Dubai,Al Furjan,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Equiti Home,2.0,3.0,Q2,2025
3600000.0,3 beds,4 baths,1702.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Sobha Crest Grande,3.0,4.0,Q2,2026
18000000.0,4 beds,5 baths,4742.0,UAE,Dubai,The Meadows,Villa,Sale,Unfurnished,Ready,Q2 2026,The Meadows 7,4.0,5.0,Q2,2026
1650000.0,1 bed,1 bath,727.0,UAE,Dubai,The Meadows,Villa,Sale,Unfurnished,Ready,Q2 2026,The Meadows 7,1.0,1.0,Q2,2026
2250000.0,2 beds,3 baths,1053.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,The Crest Tower C,2.0,3.0,Q4,2025
3450000.0,1 bed,2 baths,868.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,DAMAC BAY,1.0,2.0,Q1,2027
1937000.0,1 bed,2 baths,866.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Bay Grove Residences C Building 10,1.0,2.0,Q2,2028
2300000.0,1 bed,1 bath,970.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q4 2029,Marina Cove,1.0,1.0,Q4,2029
3230000.0,3 beds,3 baths,2385.0,UAE,Dubai,Reem,Villa,Sale,Unfurnished,Ready,Q4 2029,Marina Cove,3.0,3.0,Q4,2029
14000000.0,4 beds,5 baths,4182.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q4 2029,Marina Cove,4.0,5.0,Q4,2029
5600000.0,2 beds,3 baths,1483.0,UAE,Dubai,Bluewaters Island,Apartment,Sale,Unfurnished,Ready,Q4 2029,Marina Cove,2.0,3.0,Q4,2029
14900000.0,10 beds,10 baths,8073.0,UAE,Dubai,Liwan 2,Residential Building,Sale,Unfurnished,Ready,Q4 2029,Al Salam Building,10.0,10.0,Q4,2029
